galaxy,r_kpc,vobs_kms,vobs_err_kms,vbar_kms
G0124,7.36842105,7898.95149623,0.0,7693.59913171
G0124,8.13157895,8633.52975378,0.0,7693.59913171
G0124,8.89473684,7849.52054719,0.0,7693.59913171
G0124,9.65789474,8443.43600280,0.0,7693.59913171
G0124,10.42105263,7893.95535866,0.0,7693.59913171
G0124,11.18421053,8386.06617306,0.0,7693.59913171
G0124,11.94736842,7722.98449984,0.0,7693.59913171
G0124,12.71052632,8145.96839378,0.0,7693.59913171
G0124,13.47368421,8671.27452404,0.0,7693.59913171
G0124,14.23684211,8484.18641836,0.0,7693.59913171
G0124,15.00000000,8466.20125926,0.0,7693.59913171
G0125,0.50000000,8089.13476876,0.0,7746.29505006
G0125,1.26315789,7523.66158406,0.0,7746.29505006
G0125,2.02631579,8074.51727204,0.0,7746.29505006
G0125,2.78947368,8235.98036700,0.0,7746.29505006
G0125,3.55263158,9077.02939643,0.0,7746.29505006
G0125,4.31578947,8692.58386444,0.0,7746.29505006
G0125,5.07894737,8585.64125094,0.0,7746.29505006
G0125,5.84210526,8206.01302218,0.0,7746.29505006
G0125,6.60526316,8143.72409564,0.0,7746.29505006
G0125,7.36842105,8722.62947940,0.0,7746.29505006
G0125,8.13157895,8294.67864226,0.0,7746.29505006
G0125,8.89473684,8309.53573261,0.0,7746.29505006
G0125,9.65789474,9262.38202068,0.0,7746.29505006
G0125,10.42105263,8036.99351044,0.0,7746.29505006
G0125,11.18421053,8332.90050059,0.0,7746.29505006
G0125,11.94736842,8346.38794862,0.0,7746.29505006
G0125,12.71052632,8176.65544176,0.0,7746.29505006
G0125,13.47368421,7855.38436316,0.0,7746.29505006
G0125,14.23684211,8989.59515051,0.0,7746.29505006
G0125,15.00000000,7855.01259946,0.0,7746.29505006
G0126,0.50000000,8123.23893223,0.0,7798.99092249
G0126,1.26315789,8618.43488985,0.0,7798.99092249
G0126,2.02631579,7980.22936812,0.0,7798.99092249
G0126,2.78947368,8443.11357011,0.0,7798.99092249
G0126,3.55263158,8400.22818418,0.0,7798.99092249
G0126,4.31578947,8408.67164168,0.0,7798.99092249
G0126,5.07894737,8449.80750392,0.0,7798.99092249
G0126,5.84210526,7910.16083326,0.0,7798.99092249
G0126,6.60526316,8275.60461755,0.0,7798.99092249
G0126,7.36842105,9055.92352133,0.0,7798.99092249
G0126,8.13157895,9004.62486068,0.0,7798.99092249
G0126,8.89473684,8262.29783413,0.0,7798.99092249
G0126,9.65789474,8970.99243586,0.0,7798.99092249
G0126,10.42105263,8109.51717992,0.0,7798.99092249
G0126,11.18421053,7929.07816681,0.0,7798.99092249
G0126,11.94736842,7651.11659142,0.0,7798.99092249
G0126,12.71052632,8035.85424713,0.0,7798.99092249
G0126,13.47368421,8705.06588971,0.0,7798.99092249
G0126,14.23684211,8370.89079808,0.0,7798.99092249
G0126,15.00000000,9216.37731560,0.0,7798.99092249
G0127,0.50000000,8926.46594051,0.0,7851.68678037
G0127,1.26315789,8415.17159451,0.0,7851.68678037
G0127,2.02631579,8471.25658007,0.0,7851.68678037
G0127,2.78947368,8474.41296428,0.0,7851.68678037
G0127,3.55263158,8994.85956176,0.0,7851.68678037
G0127,4.31578947,8402.33190684,0.0,7851.68678037
G0127,5.07894737,8560.68574622,0.0,7851.68678037
G0127,5.84210526,8251.87385830,0.0,7851.68678037
G0127,6.60526316,9123.21239722,0.0,7851.68678037
G0127,7.36842105,8417.35807539,0.0,7851.68678037
G0127,8.13157895,8289.84565141,0.0,7851.68678037
G0127,8.89473684,7915.75314969,0.0,7851.68678037
G0127,9.65789474,8980.78482030,0.0,7851.68678037
G0127,10.42105263,8313.44494951,0.0,7851.68678037
G0127,11.18421053,8536.74721788,0.0,7851.68678037
G0127,11.94736842,8391.08490904,0.0,7851.68678037
G0127,12.71052632,8487.00350653,0.0,7851.68678037
G0127,13.47368421,7717.68332456,0.0,7851.68678037
G0127,14.23684211,8230.82718739,0.0,7851.68678037
G0127,15.00000000,8102.73824518,0.0,7851.68678037
G0128,0.50000000,9563.76057944,0.0,7904.38469062
G0128,1.26315789,9205.18871500,0.0,7904.38469062
G0128,2.02631579,8813.30094529,0.0,7904.38469062
G0128,2.78947368,9696.73509415,0.0,7904.38469062
G0128,3.55263158,9175.20015872,0.0,7904.38469062
G0128,4.31578947,8044.52241318,0.0,7904.38469062
G0128,5.07894737,8070.17942811,0.0,7904.38469062
G0128,5.84210526,8739.90227052,0.0,7904.38469062
G0128,6.60526316,8594.47796101,0.0,7904.38469062
G0128,7.36842105,8715.58679620,0.0,7904.38469062
G0128,8.13157895,8268.66706632,0.0,7904.38469062
G0128,8.89473684,9420.21135174,0.0,7904.38469062
G0128,9.65789474,8472.98657718,0.0,7904.38469062
G0128,10.42105263,9107.45899191,0.0,7904.38469062
G0128,11.18421053,9253.71198567,0.0,7904.38469062
G0128,11.94736842,8372.02859750,0.0,7904.38469062
G0128,12.71052632,8872.94050344,0.0,7904.38469062
G0128,13.47368421,9311.31726123,0.0,7904.38469062
G0128,14.23684211,9253.21771107,0.0,7904.38469062
G0128,15.00000000,8948.57115415,0.0,7904.38469062
G0129,0.50000000,8872.76323843,0.0,7957.08058856
G0129,1.26315789,8716.11812051,0.0,7957.08058856
G0129,2.02631579,9232.65428692,0.0,7957.08058856
G0129,2.78947368,8934.99297343,0.0,7957.08058856
G0129,3.55263158,8735.84373131,0.0,7957.08058856
G0129,4.31578947,8476.69007318,0.0,7957.08058856
G0129,5.07894737,8094.70859333,0.0,7957.08058856
G0129,5.84210526,8606.56390206,0.0,7957.08058856
G0129,6.60526316,9491.24022925,0.0,7957.08058856
G0129,7.36842105,8471.95624911,0.0,7957.08058856
G0129,8.13157895,8403.53829022,0.0,7957.08058856
G0129,8.89473684,8577.41949424,0.0,7957.08058856
G0129,9.65789474,8589.48441437,0.0,7957.08058856
G0129,10.42105263,8439.15480854,0.0,7957.08058856
G0129,11.18421053,8961.11547405,0.0,7957.08058856
G0129,11.94736842,8823.31461890,0.0,7957.08058856
G0129,12.71052632,9195.36727215,0.0,7957.08058856
G0129,13.47368421,8943.00190688,0.0,7957.08058856
G0129,14.23684211,8762.84141161,0.0,7957.08058856
G0129,15.00000000,7768.96012302,0.0,7957.08058856
G0130,0.50000000,8825.53285923,0.0,8009.77648649
G0130,1.26315789,8453.98789363,0.0,8009.77648649
G0130,2.02631579,9210.31949607,0.0,8009.77648649
G0130,2.78947368,8771.47652241,0.0,8009.77648649
G0130,3.55263158,8406.14497066,0.0,8009.77648649
G0130,4.31578947,8502.00608850,0.0,8009.77648649
G0130,5.07894737,8214.37261691,0.0,8009.77648649
G0130,5.84210526,8500.12426009,0.0,8009.77648649
G0130,6.60526316,8877.11249165,0.0,8009.77648649
G0130,7.36842105,9254.49521503,0.0,8009.77648649
G0130,8.13157895,8966.54661469,0.0,8009.77648649
G0130,8.89473684,9093.19772682,0.0,8009.77648649
G0130,9.65789474,9128.77119548,0.0,8009.77648649
G0130,10.42105263,8597.97068505,0.0,8009.77648649
G0130,11.18421053,9374.36563027,0.0,8009.77648649
G0130,11.94736842,8148.73119979,0.0,8009.77648649
G0130,12.71052632,8793.29986703,0.0,8009.77648649
G0130,13.47368421,8509.64663542,0.0,8009.77648649
G0130,14.23684211,7880.54626155,0.0,8009.77648649
G0130,15.00000000,9464.31523136,0.0,8009.77648649
G0131,0.50000000,7918.20874522,0.0,8062.47238443
G0131,1.26315789,9100.08811160,0.0,8062.47238443
G0131,2.02631579,9585.59890848,0.0,8062.47238443
G0131,2.78947368,8707.53885993,0.0,8062.47238443
G0131,3.55263158,8746.13595304,0.0,8062.47238443
G0131,4.31578947,7961.71298358,0.0,8062.47238443
G0131,5.07894737,8687.00536208,0.0,8062.47238443
G0131,5.84210526,9435.05932647,0.0,8062.47238443
G0131,6.60526316,8567.23034615,0.0,8062.47238443
G0131,7.36842105,8368.29787771,0.0,8062.47238443
G0131,8.13157895,7778.31259298,0.0,8062.47238443
G0131,8.89473684,9362.37960145,0.0,8062.47238443
G0131,9.65789474,8978.00417918,0.0,8062.47238443
G0131,10.42105263,8664.03997848,0.0,8062.47238443
G0131,11.18421053,9255.54379451,0.0,8062.47238443
G0131,11.94736842,8563.46443288,0.0,8062.47238443
G0131,12.71052632,8649.96541516,0.0,8062.47238443
G0131,13.47368421,9731.11949737,0.0,8062.47238443
G0131,14.23684211,8402.66434446,0.0,8062.47238443
G0131,15.00000000,8924.58246610,0.0,8062.47238443
G0132,0.50000000,8953.33551553,0.0,8115.16828237
G0132,1.26315789,8897.51687898,0.0,8115.16828237
G0132,2.02631579,8857.15495621,0.0,8115.16828237
G0132,2.78947368,8275.89409471,0.0,8115.16828237
G0132,3.55263158,8793.50319877,0.0,8115.16828237
G0132,4.31578947,8747.03097656,0.0,8115.16828237
G0132,5.07894737,8558.23197385,0.0,8115.16828237
G0132,5.84210526,8485.35357335,0.0,8115.16828237
G0132,6.60526316,8410.89609935,0.0,8115.16828237
G0132,7.36842105,8496.02889164,0.0,8115.16828237
G0132,8.13157895,9035.49195327,0.0,8115.16828237
G0132,8.89473684,8870.51731528,0.0,8115.16828237
G0132,9.65789474,9587.29743187,0.0,8115.16828237
G0132,10.42105263,9121.48430553,0.0,8115.16828237
G0132,11.18421053,8590.93379837,0.0,8115.16828237
G0132,11.94736842,8615.70077846,0.0,8115.16828237
G0132,12.71052632,8777.79956219,0.0,8115.16828237
G0132,13.47368421,8699.41648932,0.0,8115.16828237
G0132,14.23684211,8856.01286829,0.0,8115.16828237
G0132,15.00000000,9713.78183625,0.0,8115.16828237
G0133,0.50000000,8844.15264799,0.0,8167.86418031
G0133,1.26315789,8970.69042910,0.0,8167.86418031
G0133,2.02631579,8380.88757891,0.0,8167.86418031
G0133,2.78947368,8243.23933535,0.0,8167.86418031
G0133,3.55263158,8851.43236820,0.0,8167.86418031
G0133,4.31578947,8725.93347413,0.0,8167.86418031
G0133,5.07894737,9001.75152912,0.0,8167.86418031
G0133,5.84210526,9516.53867688,0.0,8167.86418031
G0133,6.60526316,8684.41367193,0.0,8167.86418031
G0133,7.36842105,8606.82514780,0.0,8167.86418031
G0133,8.13157895,9347.88599351,0.0,8167.86418031
G0133,8.89473684,8717.73741759,0.0,8167.86418031
G0133,9.65789474,8937.50171465,0.0,8167.86418031
G0133,10.42105263,8864.78328563,0.0,8167.86418031
G0133,11.18421053,9749.22628391,0.0,8167.86418031
G0133,11.94736842,8161.87856412,0.0,8167.86418031
G0133,12.71052632,8546.08300661,0.0,8167.86418031
G0133,13.47368421,9201.86246882,0.0,8167.86418031
G0133,14.23684211,9428.80488321,0.0,8167.86418031
G0133,15.00000000,8453.32698623,0.0,8167.86418031
G0134,0.50000000,9498.04237176,0.0,8220.56007824
G0134,1.26315789,8758.12472080,0.0,8220.56007824
G0134,2.02631579,8643.66402579,0.0,8220.56007824
G0134,2.78947368,8686.77814972,0.0,8220.56007824
G0134,3.55263158,9128.05112653,0.0,8220.56007824
G0134,4.31578947,9186.69999597,0.0,8220.56007824
G0134,5.07894737,8577.05832447,0.0,8220.56007824
G0134,5.84210526,9061.73764576,0.0,8220.56007824
G0134,6.60526316,8798.01332766,0.0,8220.56007824
G0134,7.36842105,8434.44632039,0.0,8220.56007824
G0134,8.13157895,9728.08219590,0.0,8220.56007824
G0134,8.89473684,8535.46753166,0.0,8220.56007824
G0134,9.65789474,9015.35554306,0.0,8220.56007824
G0134,10.42105263,8446.96475922,0.0,8220.56007824
G0134,11.18421053,8775.90284313,0.0,8220.56007824
G0134,11.94736842,9010.12256352,0.0,8220.56007824
G0134,12.71052632,9041.75015357,0.0,8220.56007824
G0134,13.47368421,8510.24680739,0.0,8220.56007824
G0134,14.23684211,8915.61006955,0.0,8220.56007824
G0134,15.00000000,9126.30913647,0.0,8220.56007824
G0135,0.50000000,9696.73895285,0.0,8273.25597618
G0135,1.26315789,9387.10599689,0.0,8273.25597618
G0135,2.02631579,9511.10340318,0.0,8273.25597618
G0135,2.78947368,9312.57654594,0.0,8273.25597618
G0135,3.55263158,8725.76764096,0.0,8273.25597618
G0135,4.31578947,8878.65892210,0.0,8273.25597618
G0135,5.07894737,9436.02172284,0.0,8273.25597618
G0135,5.84210526,8716.60016983,0.0,8273.25597618
G0135,6.60526316,8520.75159843,0.0,8273.25597618
G0135,7.36842105,9007.10667142,0.0,8273.25597618
G0135,8.13157895,8206.32535581,0.0,8273.25597618
G0135,8.89473684,8673.72478781,0.0,8273.25597618
G0135,9.65789474,8512.53783605,0.0,8273.25597618
G0135,10.42105263,8840.68785867,0.0,8273.25597618
G0135,11.18421053,9619.18203031,0.0,8273.25597618
G0135,11.94736842,10073.61382502,0.0,8273.25597618
G0135,12.71052632,9294.53481194,0.0,8273.25597618
G0135,13.47368421,8593.29174919,0.0,8273.25597618
G0135,14.23684211,9356.84265699,0.0,8273.25597618
G0135,15.00000000,9216.65149373,0.0,8273.25597618
G0136,0.50000000,8810.75477844,0.0,8325.95178835
G0136,1.26315789,9484.56241655,0.0,8325.95178835
G0136,2.02631579,8864.71789762,0.0,8325.95178835
G0136,2.78947368,8821.16704332,0.0,8325.95178835
G0136,3.55263158,9110.42018247,0.0,8325.95178835
G0136,4.31578947,9395.71069565,0.0,8325.95178835
G0136,5.07894737,8917.06457454,0.0,8325.95178835
G0136,5.84210526,9245.70873878,0.0,8325.95178835
G0136,6.60526316,8253.40446023,0.0,8325.95178835
G0136,7.36842105,9217.11965983,0.0,8325.95178835
G0136,8.13157895,8867.04503726,0.0,8325.95178835
G0136,8.89473684,8846.84149071,0.0,8325.95178835
G0136,9.65789474,7937.10194943,0.0,8325.95178835
G0136,10.42105263,8426.10733889,0.0,8325.95178835
G0136,11.18421053,8291.50268075,0.0,8325.95178835
G0136,11.94736842,9359.36932248,0.0,8325.95178835
G0136,12.71052632,8665.60336114,0.0,8325.95178835
G0136,13.47368421,9208.50785412,0.0,8325.95178835
G0136,14.23684211,9383.64979288,0.0,8325.95178835
G0136,15.00000000,8836.16941676,0.0,8325.95178835
G0137,0.50000000,8672.21325463,0.0,8378.64777206
G0137,1.26315789,9695.17276753,0.0,8378.64777206
G0137,2.02631579,9261.58876918,0.0,8378.64777206
G0137,2.78947368,8578.40640912,0.0,8378.64777206
G0137,3.55263158,9361.45160925,0.0,8378.64777206
G0137,4.31578947,8838.43037869,0.0,8378.64777206
G0137,5.07894737,9354.35598799,0.0,8378.64777206
G0137,5.84210526,9519.49605092,0.0,8378.64777206
G0137,6.60526316,8768.44037580,0.0,8378.64777206
G0137,7.36842105,9366.58256072,0.0,8378.64777206
G0137,8.13157895,7765.34490268,0.0,8378.64777206
G0137,8.89473684,9391.94556590,0.0,8378.64777206
G0137,9.65789474,8245.92911967,0.0,8378.64777206
G0137,10.42105263,10296.27032783,0.0,8378.64777206
G0137,11.18421053,9303.74235794,0.0,8378.64777206
G0137,11.94736842,8861.40906359,0.0,8378.64777206
G0137,12.71052632,9659.87154149,0.0,8378.64777206
G0137,13.47368421,8783.29296426,0.0,8378.64777206
G0137,14.23684211,9196.33134614,0.0,8378.64777206
G0137,15.00000000,9011.62846949,0.0,8378.64777206
G0138,0.50000000,9199.89486983,0.0,8431.34366999
G0138,1.26315789,8941.98073548,0.0,8431.34366999
G0138,2.02631579,9400.88333178,0.0,8431.34366999
G0138,2.78947368,8859.04620090,0.0,8431.34366999
G0138,3.55263158,9251.10901133,0.0,8431.34366999
G0138,4.31578947,9488.43986628,0.0,8431.34366999
G0138,5.07894737,8925.44049150,0.0,8431.34366999
G0138,5.84210526,9583.71351587,0.0,8431.34366999
G0138,6.60526316,9422.77023081,0.0,8431.34366999
G0138,7.36842105,9063.42203906,0.0,8431.34366999
G0138,8.13157895,8962.93190247,0.0,8431.34366999
G0138,8.89473684,9176.90911124,0.0,8431.34366999
G0138,9.65789474,8991.05762323,0.0,8431.34366999
G0138,10.42105263,8963.00766396,0.0,8431.34366999
G0138,11.18421053,9138.31940032,0.0,8431.34366999
G0138,11.94736842,9101.73055920,0.0,8431.34366999
G0138,12.71052632,9248.46727148,0.0,8431.34366999
G0138,13.47368421,9852.40929043,0.0,8431.34366999
G0138,14.23684211,9618.73863051,0.0,8431.34366999
G0138,15.00000000,9590.12331141,0.0,8431.34366999
G0139,0.50000000,9496.28498969,0.0,8484.03956793
G0139,1.26315789,8977.39019606,0.0,8484.03956793
G0139,2.02631579,8765.92997318,0.0,8484.03956793
G0139,2.78947368,9151.52307116,0.0,8484.03956793
G0139,3.55263158,9805.85365820,0.0,8484.03956793
G0139,4.31578947,9811.88838674,0.0,8484.03956793
G0139,5.07894737,8582.01487946,0.0,8484.03956793
G0139,5.84210526,8435.69900837,0.0,8484.03956793
G0139,6.60526316,10032.04557452,0.0,8484.03956793
G0139,7.36842105,9916.40590378,0.0,8484.03956793
G0139,8.13157895,8966.84974440,0.0,8484.03956793
G0139,8.89473684,9221.10953798,0.0,8484.03956793
G0139,9.65789474,9279.98611133,0.0,8484.03956793
G0139,10.42105263,9767.44996836,0.0,8484.03956793
G0139,11.18421053,9030.99297462,0.0,8484.03956793
G0139,11.94736842,9530.75475881,0.0,8484.03956793
G0139,12.71052632,9383.56533229,0.0,8484.03956793
G0139,13.47368421,9395.99407675,0.0,8484.03956793
G0139,14.23684211,9744.69277108,0.0,8484.03956793
G0139,15.00000000,9324.72905035,0.0,8484.03956793
G0140,0.50000000,8717.61140331,0.0,8536.73546587
G0140,1.26315789,9734.61053960,0.0,8536.73546587
G0140,2.02631579,9087.51851258,0.0,8536.73546587
G0140,2.78947368,9732.47152535,0.0,8536.73546587
G0140,3.55263158,9437.64336058,0.0,8536.73546587
G0140,4.31578947,8858.86113807,0.0,8536.73546587
G0140,5.07894737,9433.12640241,0.0,8536.73546587
G0140,5.84210526,9018.59852753,0.0,8536.73546587
G0140,6.60526316,9440.18980421,0.0,8536.73546587
G0140,7.36842105,9126.05904288,0.0,8536.73546587
G0140,8.13157895,9784.74305942,0.0,8536.73546587
G0140,8.89473684,8982.88158720,0.0,8536.73546587
G0140,9.65789474,9143.13222397,0.0,8536.73546587
G0140,10.42105263,8988.39810510,0.0,8536.73546587
G0140,11.18421053,8944.61302815,0.0,8536.73546587
G0140,11.94736842,9188.71634852,0.0,8536.73546587
G0140,12.71052632,9414.10533670,0.0,8536.73546587
G0140,13.47368421,9575.48320060,0.0,8536.73546587
G0140,14.23684211,9338.11469147,0.0,8536.73546587
G0140,15.00000000,9102.40575295,0.0,8536.73546587
G0141,0.50000000,8641.26686241,0.0,8589.43136381
G0141,1.26315789,9813.31482551,0.0,8589.43136381
G0141,2.02631579,9133.97469080,0.0,8589.43136381
G0141,2.78947368,9559.62117498,0.0,8589.43136381
G0141,3.55263158,8872.74017315,0.0,8589.43136381
G0141,4.31578947,10081.39339951,0.0,8589.43136381
G0141,5.07894737,9695.89842637,0.0,8589.43136381
G0141,5.84210526,8955.42545025,0.0,8589.43136381
G0141,6.60526316,9534.94163155,0.0,8589.43136381
G0141,7.36842105,10001.03638837,0.0,8589.43136381
G0141,8.13157895,9289.07792081,0.0,8589.43136381
G0141,8.89473684,8574.62476476,0.0,8589.43136381
G0141,9.65789474,9585.90014613,0.0,8589.43136381
G0141,10.42105263,10237.52238499,0.0,8589.43136381
G0141,11.18421053,8623.39195498,0.0,8589.43136381
G0141,11.94736842,9852.06667135,0.0,8589.43136381
G0141,12.71052632,9262.72680400,0.0,8589.43136381
G0141,13.47368421,9329.12070999,0.0,8589.43136381
G0141,14.23684211,9461.68650653,0.0,8589.43136381
G0141,15.00000000,9377.61374745,0.0,8589.43136381
G0142,0.50000000,9836.11287381,0.0,8642.12511788
G0142,1.26315789,8880.28246234,0.0,8642.12511788
G0142,2.02631579,9388.77210840,0.0,8642.12511788
G0142,2.78947368,8988.23951647,0.0,8642.12511788
G0142,3.55263158,9188.55319968,0.0,8642.12511788
G0142,4.31578947,10830.80726461,0.0,8642.12511788
G0142,5.07894737,9030.49806620,0.0,8642.12511788
G0142,5.84210526,9640.95728848,0.0,8642.12511788
G0142,6.60526316,9573.75790138,0.0,8642.12511788
G0142,7.36842105,8524.14368258,0.0,8642.12511788
G0142,8.13157895,8888.46208676,0.0,8642.12511788
G0142,8.89473684,8573.05377381,0.0,8642.12511788
G0142,9.65789474,9357.26028236,0.0,8642.12511788
G0142,10.42105263,8809.52210214,0.0,8642.12511788
G0142,11.18421053,9006.31207438,0.0,8642.12511788
G0142,11.94736842,8705.57453412,0.0,8642.12511788
G0142,12.71052632,9746.72593918,0.0,8642.12511788
G0142,13.47368421,9710.73899894,0.0,8642.12511788
G0142,14.23684211,10130.10484272,0.0,8642.12511788
G0142,15.00000000,9346.41815084,0.0,8642.12511788
G0143,0.50000000,9836.93908795,0.0,8694.82315968
G0143,1.26315789,10022.64943710,0.0,8694.82315968
G0143,2.02631579,10479.17486179,0.0,8694.82315968
G0143,2.78947368,8894.11859697,0.0,8694.82315968
G0143,3.55263158,9102.45417827,0.0,8694.82315968
G0143,4.31578947,9021.52430396,0.0,8694.82315968
G0143,5.07894737,8829.09742103,0.0,8694.82315968
G0143,5.84210526,9825.72229216,0.0,8694.82315968
G0143,6.60526316,9832.21696726,0.0,8694.82315968
G0143,7.36842105,8823.79165297,0.0,8694.82315968
G0143,8.13157895,8971.82860007,0.0,8694.82315968
G0143,8.89473684,9635.63355821,0.0,8694.82315968
G0143,9.65789474,9253.59696268,0.0,8694.82315968
G0143,10.42105263,9595.46314363,0.0,8694.82315968
G0143,11.18421053,9406.63318321,0.0,8694.82315968
G0143,11.94736842,9989.64292630,0.0,8694.82315968
G0143,12.71052632,10021.27791741,0.0,8694.82315968
G0143,13.47368421,8618.85925345,0.0,8694.82315968
G0143,14.23684211,10130.17544098,0.0,8694.82315968
G0143,15.00000000,9258.28944605,0.0,8694.82315968
G0144,0.50000000,9003.14999159,0.0,8747.51891824
G0144,1.26315789,9832.04585159,0.0,8747.51891824
G0144,2.02631579,9076.80073634,0.0,8747.51891824
G0144,2.78947368,8944.35375372,0.0,8747.51891824
G0144,3.55263158,9379.70291300,0.0,8747.51891824
G0144,4.31578947,10193.91417480,0.0,8747.51891824
G0144,5.07894737,8676.79084808,0.0,8747.51891824
G0144,5.84210526,9047.39233844,0.0,8747.51891824
G0144,6.60526316,8737.09510017,0.0,8747.51891824
G0144,7.36842105,8969.41189791,0.0,8747.51891824
G0144,8.13157895,9473.43322833,0.0,8747.51891824
G0144,8.89473684,8914.50400208,0.0,8747.51891824
G0144,9.65789474,9692.44619528,0.0,8747.51891824
G0144,10.42105263,9594.82786222,0.0,8747.51891824
G0144,11.18421053,9888.97695215,0.0,8747.51891824
G0144,11.94736842,10460.60142603,0.0,8747.51891824
G0144,12.71052632,9072.61306007,0.0,8747.51891824
G0144,13.47368421,9314.81803208,0.0,8747.51891824
G0144,14.23684211,9255.94483852,0.0,8747.51891824
G0144,15.00000000,9328.54782578,0.0,8747.51891824
G0145,0.50000000,9795.47564404,0.0,8800.21495556
G0145,1.26315789,9889.80171866,0.0,8800.21495556
G0145,2.02631579,9358.91768463,0.0,8800.21495556
G0145,2.78947368,10241.16420286,0.0,8800.21495556
G0145,3.55263158,9471.41418843,0.0,8800.21495556
G0145,4.31578947,9546.18818738,0.0,8800.21495556
G0145,5.07894737,9174.58578803,0.0,8800.21495556
G0145,5.84210526,9922.51400574,0.0,8800.21495556
G0145,6.60526316,9959.83451649,0.0,8800.21495556
G0145,7.36842105,9603.17076853,0.0,8800.21495556
G0145,8.13157895,8568.18373922,0.0,8800.21495556
G0145,8.89473684,9484.75399240,0.0,8800.21495556
G0145,9.65789474,9886.65057730,0.0,8800.21495556
G0145,10.42105263,9401.48984945,0.0,8800.21495556
G0145,11.18421053,9555.38660508,0.0,8800.21495556
G0145,11.94736842,9847.89863621,0.0,8800.21495556
G0145,12.71052632,8728.35069359,0.0,8800.21495556
G0145,13.47368421,9983.35637001,0.0,8800.21495556
G0145,14.23684211,8692.67683758,0.0,8800.21495556
G0145,15.00000000,9647.69269793,0.0,8800.21495556
G0146,0.50000000,9937.00687216,0.0,8852.90867722
G0146,1.26315789,9416.89696305,0.0,8852.90867722
G0146,2.02631579,9884.93810215,0.0,8852.90867722
G0146,2.78947368,9897.83844284,0.0,8852.90867722
G0146,3.55263158,9402.51231147,0.0,8852.90867722
G0146,4.31578947,9454.36040543,0.0,8852.90867722
G0146,5.07894737,10047.57366017,0.0,8852.90867722
G0146,5.84210526,9807.33706527,0.0,8852.90867722
G0146,6.60526316,9949.33670091,0.0,8852.90867722
G0146,7.36842105,9857.74076579,0.0,8852.90867722
G0146,8.13157895,9384.35434702,0.0,8852.90867722
G0146,8.89473684,9148.84049340,0.0,8852.90867722
G0146,9.65789474,9166.02729691,0.0,8852.90867722
G0146,10.42105263,9014.10228317,0.0,8852.90867722
G0146,11.18421053,8689.13203232,0.0,8852.90867722
G0146,11.94736842,9374.35903433,0.0,8852.90867722
G0146,12.71052632,9224.25824035,0.0,8852.90867722
G0146,13.47368421,9690.39158045,0.0,8852.90867722
G0146,14.23684211,9549.06764683,0.0,8852.90867722
G0146,15.00000000,9839.53918819,0.0,8852.90867722
G0147,0.50000000,10263.79113490,0.0,8905.60675143
G0147,1.26315789,9240.24052171,0.0,8905.60675143
G0147,2.02631579,9595.23846364,0.0,8905.60675143
G0147,2.78947368,9531.83969591,0.0,8905.60675143
G0147,3.55263158,9292.40145859,0.0,8905.60675143
G0147,4.31578947,9137.20445644,0.0,8905.60675143
G0147,5.07894737,9745.79658460,0.0,8905.60675143
G0147,5.84210526,9844.86494370,0.0,8905.60675143
G0147,6.60526316,9582.10366345,0.0,8905.60675143
G0147,7.36842105,9990.03257802,0.0,8905.60675143
G0147,8.13157895,9868.30656926,0.0,8905.60675143
G0147,8.89473684,10208.32410745,0.0,8905.60675143
G0147,9.65789474,9737.83554788,0.0,8905.60675143
G0147,10.42105263,9791.24367195,0.0,8905.60675143
G0147,11.18421053,10261.34510553,0.0,8905.60675143
G0147,11.94736842,9507.12026087,0.0,8905.60675143
G0147,12.71052632,9941.29842179,0.0,8905.60675143
G0147,13.47368421,10200.39602871,0.0,8905.60675143
G0147,14.23684211,10155.36657749,0.0,8905.60675143
G0147,15.00000000,10120.96039646,0.0,8905.60675143
G0148,0.50000000,10079.79810789,0.0,8958.30264937
G0148,1.26315789,9636.44155584,0.0,8958.30264937
G0148,2.02631579,10255.42390431,0.0,8958.30264937
G0148,2.78947368,9528.55243599,0.0,8958.30264937
G0148,3.55263158,9568.97457366,0.0,8958.30264937
G0148,4.31578947,9670.54327764,0.0,8958.30264937
G0148,5.07894737,10039.22525688,0.0,8958.30264937
G0148,5.84210526,10560.90394528,0.0,8958.30264937
G0148,6.60526316,10420.04644856,0.0,8958.30264937
G0148,7.36842105,10397.12744032,0.0,8958.30264937
G0148,8.13157895,10112.41984494,0.0,8958.30264937
G0148,8.89473684,9850.35628363,0.0,8958.30264937
G0148,9.65789474,9350.35384966,0.0,8958.30264937
G0148,10.42105263,9489.31344988,0.0,8958.30264937
G0148,11.18421053,9842.66516929,0.0,8958.30264937
G0148,11.94736842,10608.63840833,0.0,8958.30264937
G0148,12.71052632,10057.09060663,0.0,8958.30264937
G0148,13.47368421,9956.55254177,0.0,8958.30264937
G0148,14.23684211,10058.54850118,0.0,8958.30264937
G0148,15.00000000,9119.32589772,0.0,8958.30264937
G0149,0.50000000,9507.27111703,0.0,9010.99854731
G0149,1.26315789,10085.71285908,0.0,9010.99854731
G0149,2.02631579,10335.01147623,0.0,9010.99854731
G0149,2.78947368,9540.25937142,0.0,9010.99854731
G0149,3.55263158,10106.59752150,0.0,9010.99854731
G0149,4.31578947,8906.44581886,0.0,9010.99854731
G0149,5.07894737,10079.78748294,0.0,9010.99854731
